id,location_id,date,weather,max_temp_c,min_temp_c,avg_temp_c,precipitation_mm,humidity_pct,wind_speed_mps
6558,2,2026-03-17,晴れ,12.7,0.6,6.6,0.0,61.1,3.3
6559,3,2026-03-17,曇り,6.7,-5.2,0.8,0.0,68.7,1.7
6560,4,2026-03-17,晴れ,8.3,-3.4,2.5,0.0,63.3,1.9
6561,1,2026-03-18,晴れ,12.8,1.0,6.9,0.0,58.4,2.3
6562,2,2026-03-18,晴れ,15.9,3.6,9.8,0.0,67.9,3.1
6563,3,2026-03-18,晴れ,9.5,-2.6,3.5,0.0,51.0,2.4
6564,4,2026-03-18,曇り,10.4,-1.4,4.5,0.0,69.5,3.3
6565,1,2026-03-19,晴れ,14.1,2.2,8.2,0.0,54.4,3.7
6566,2,2026-03-19,曇り,15.4,3.5,9.4,0.0,72.4,1.4
6567,3,2026-03-19,晴れ,12.1,-0.3,5.9,0.0,59.9,2.5
6568,4,2026-03-19,曇り,13.3,1.2,7.2,0.0,70.2,2.1
6569,1,2026-03-20,曇り,13.6,1.6,7.6,0.0,64.9,1.5
6570,2,2026-03-20,晴れ,13.1,1.4,7.2,0.0,46.7,3.3
6571,3,2026-03-20,曇り,10.2,-2.0,4.1,0.0,61.2,2.2
6572,4,2026-03-20,曇り,12.0,-0.1,6.0,0.0,66.4,2.6
6573,1,2026-03-21,晴れ,8.9,-2.5,3.2,0.0,59.3,3.7
6574,2,2026-03-21,晴れ,11.6,-0.2,5.7,0.0,61.0,0.6
6575,3,2026-03-21,晴れ,7.1,-4.8,1.1,0.0,58.1,2.1
6576,4,2026-03-21,曇り,9.6,-2.3,3.6,0.0,72.3,3.1
6577,1,2026-03-22,曇り,12.4,0.7,6.5,0.0,65.1,3.8
6578,2,2026-03-22,曇り,15.7,3.5,9.6,0.0,68.3,2.9
6579,3,2026-03-22,晴れ,9.4,-2.5,3.5,0.0,58.3,3.1
6580,4,2026-03-22,晴れ,12.0,0.0,6.0,0.0,50.6,3.3
6581,1,2026-03-23,晴れ,16.5,4.2,10.3,0.0,46.8,2.2
6582,2,2026-03-23,晴れ,15.3,3.3,9.3,0.0,56.6,3.4
6583,3,2026-03-23,晴れ,9.8,-2.1,3.9,0.0,44.5,1.9
6584,4,2026-03-23,曇り,9.2,-2.1,3.5,0.0,68.4,1.7
6585,1,2026-03-24,晴れ,13.6,1.9,7.8,0.0,51.2,1.1
6586,2,2026-03-24,曇り,13.9,2.2,8.1,0.0,58.7,2.0
6587,3,2026-03-24,曇り,10.2,-1.8,4.2,0.0,59.2,2.3
6588,4,2026-03-24,晴れ,12.7,0.7,6.7,0.0,54.7,1.4
6589,1,2026-03-25,雨,11.8,0.5,6.2,7.7,80.9,2.9
6590,2,2026-03-25,雨,15.8,3.8,9.8,16.7,85.2,3.2
6591,3,2026-03-25,雪,8.8,-2.8,3.0,5.8,68.6,2.6
6592,4,2026-03-25,雨,13.8,1.6,7.7,6.0,85.2,5.5
6593,1,2026-03-26,曇り,12.8,1.6,7.2,0.0,59.6,0.2
6594,2,2026-03-26,曇り,16.9,4.9,10.9,0.0,69.2,2.8
6595,3,2026-03-26,晴れ,10.2,-1.5,4.3,0.0,67.3,1.4
6596,4,2026-03-26,晴れ,13.5,1.6,7.5,0.0,56.4,2.6
6597,1,2026-03-27,晴れ,17.1,5.1,11.1,0.0,56.4,2.9
6598,2,2026-03-27,曇り,15.7,4.1,9.9,0.0,68.3,0.9
6599,3,2026-03-27,曇り,11.8,0.0,5.9,0.0,68.2,3.6
6600,4,2026-03-27,晴れ,12.8,1.2,7.0,0.0,52.6,2.9
6601,1,2026-03-28,雨,18.0,5.8,11.9,6.1,90.7,4.4
6602,2,2026-03-28,雨,16.2,4.5,10.3,10.0,77.0,2.6
6603,3,2026-03-28,雨,11.1,-0.6,5.2,64.6,86.4,2.0
6604,4,2026-03-28,雪,12.5,1.0,6.8,0.5,77.4,3.4
6605,1,2026-03-29,曇り,15.9,4.2,10.1,0.0,62.7,0.2
6606,2,2026-03-29,曇り,16.2,4.6,10.4,0.0,75.3,3.7
6607,3,2026-03-29,晴れ,11.1,-0.6,5.2,0.0,60.2,2.2
6608,4,2026-03-29,晴れ,12.0,0.6,6.3,0.0,46.3,4.1
6609,1,2026-03-30,曇り,13.7,2.2,7.9,0.0,68.6,1.2
6610,2,2026-03-30,晴れ,13.6,2.2,7.9,0.0,58.6,1.0
6611,3,2026-03-30,曇り,8.5,-2.9,2.8,0.0,75.6,3.7
6612,4,2026-03-30,晴れ,12.8,1.0,6.9,0.0,66.5,2.0
6613,1,2026-03-31,晴れ,13.9,2.4,8.2,0.0,54.9,3.5
6614,2,2026-03-31,曇り,14.9,3.4,9.2,0.0,60.7,3.7
6615,3,2026-03-31,晴れ,10.9,-0.9,5.0,0.0,55.4,4.1
6616,4,2026-03-31,曇り,12.6,1.0,6.8,0.0,66.0,2.2
6617,1,2026-04-01,晴れ,14.1,2.4,8.2,0.0,49.6,1.2
6618,2,2026-04-01,曇り,12.8,1.5,7.2,0.0,67.7,2.7
6619,3,2026-04-01,曇り,6.7,-4.4,1.1,0.0,78.6,2.7
6620,4,2026-04-01,晴れ,10.0,-1.3,4.3,0.0,56.4,1.2
6621,1,2026-04-02,晴れ,14.6,2.9,8.8,0.0,58.1,1.6
6622,2,2026-04-02,晴れ,12.6,1.4,7.0,0.0,59.0,2.4
6623,3,2026-04-02,曇り,9.5,-2.0,3.8,0.0,67.7,2.5
6624,4,2026-04-02,曇り,13.2,1.3,7.2,0.0,67.8,2.3
6625,1,2026-04-03,晴れ,15.1,3.5,9.3,0.0,55.4,1.8
6626,2,2026-04-03,晴れ,13.5,2.3,7.9,0.0,52.7,3.0
6627,3,2026-04-03,晴れ,10.5,-1.1,4.7,0.0,51.4,3.1
6628,4,2026-04-03,曇り,10.9,-0.4,5.2,0.0,71.6,3.7
6629,1,2026-04-04,晴れ,13.5,2.0,7.8,0.0,60.4,3.8
6630,2,2026-04-04,曇り,12.3,1.2,6.8,0.0,62.4,2.6
6631,3,2026-04-04,曇り,6.0,-4.8,0.6,0.0,66.7,3.3
6632,4,2026-04-04,晴れ,11.5,0.0,5.8,0.0,65.5,2.1
6633,1,2026-04-05,晴れ,16.7,5.2,10.9,0.0,51.2,2.6
6634,2,2026-04-05,曇り,13.5,2.8,8.2,0.0,65.1,3.4
6635,3,2026-04-05,晴れ,12.0,0.6,6.3,0.0,51.5,1.8
6636,4,2026-04-05,曇り,13.4,2.1,7.8,0.0,66.3,2.0
6637,1,2026-04-06,雨,15.1,3.9,9.5,12.8,87.3,5.4
6638,2,2026-04-06,雨,15.3,4.2,9.8,8.3,80.9,2.4
6639,3,2026-04-06,雨,11.4,0.1,5.8,0.5,71.7,3.8
6640,4,2026-04-06,雨,13.1,1.8,7.5,0.9,90.9,4.3
6641,1,2026-04-07,晴れ,15.2,3.8,9.5,0.0,49.7,1.8
6642,2,2026-04-07,曇り,13.3,2.4,7.9,0.0,66.1,1.8
6643,3,2026-04-07,曇り,11.3,-0.2,5.6,0.0,74.5,2.7
6644,4,2026-04-07,晴れ,11.2,0.2,5.7,0.0,57.8,2.1
6645,1,2026-04-08,曇り,15.1,3.9,9.5,0.0,69.8,1.5
6646,2,2026-04-08,晴れ,15.6,4.5,10.1,0.0,56.9,2.3
6647,3,2026-04-08,曇り,10.0,-1.0,4.5,0.0,64.6,2.3
6648,4,2026-04-08,晴れ,11.5,0.6,6.0,0.0,56.6,3.5
6649,1,2026-04-09,晴れ,15.8,4.8,10.3,0.0,47.2,1.3
6650,2,2026-04-09,晴れ,18.0,6.7,12.3,0.0,50.0,2.6
6651,3,2026-04-09,曇り,12.8,1.5,7.2,0.0,59.6,1.9
6652,4,2026-04-09,晴れ,16.0,4.6,10.3,0.0,55.8,3.8
6653,1,2026-04-10,雨,17.8,6.7,12.2,0.5,88.5,4.4
6654,2,2026-04-10,雨,17.3,6.5,11.9,8.3,79.4,4.7
6655,3,2026-04-10,雨,13.9,2.7,8.3,9.3,86.0,3.6
6656,4,2026-04-10,雨,16.9,5.6,11.2,20.6,88.8,5.1
6657,1,2026-04-11,雨,19.0,7.6,13.3,4.6,87.1,3.8
6658,2,2026-04-11,雨,17.8,6.8,12.3,20.5,79.9,5.2
6659,3,2026-04-11,雨,11.2,0.5,5.8,10.0,81.5,4.9
6660,4,2026-04-11,雨,14.2,3.3,8.8,11.9,84.5,3.4
6661,1,2026-04-12,晴れ,16.0,5.2,10.6,0.0,47.3,3.5
6662,2,2026-04-12,曇り,16.8,5.9,11.4,0.0,72.5,2.1
6663,3,2026-04-12,晴れ,14.2,2.8,8.5,0.0,53.5,0.9
6664,4,2026-04-12,曇り,14.4,3.5,8.9,0.0,70.7,2.6
6665,1,2026-04-13,雨,17.8,6.8,12.3,18.9,80.7,2.2
6666,2,2026-04-13,雨,17.2,6.4,11.8,0.5,88.7,3.5
6667,3,2026-04-13,雨,13.8,2.6,8.2,9.6,85.6,4.6
6668,4,2026-04-13,雨,14.7,3.8,9.2,4.8,81.7,3.4
6669,1,2026-04-14,晴れ,18.1,7.3,12.7,0.0,51.2,3.0
6670,2,2026-04-14,晴れ,19.1,8.2,13.7,0.0,65.5,3.2
6671,3,2026-04-14,曇り,15.4,4.2,9.8,0.0,68.9,2.4
6672,4,2026-04-14,晴れ,16.0,5.1,10.6,0.0,63.7,1.7
6673,1,2026-04-15,曇り,19.0,8.0,13.5,0.0,69.6,2.3
6674,2,2026-04-15,晴れ,18.8,7.9,13.4,0.0,53.7,1.5
6675,3,2026-04-15,晴れ,13.8,2.9,8.3,0.0,58.6,2.6
6676,4,2026-04-15,晴れ,17.8,6.6,12.2,0.0,47.9,0.3
6677,1,2026-04-16,雨,17.5,6.7,12.1,0.8,86.7,3.9
6678,2,2026-04-16,雨,18.5,7.5,13.0,56.2,81.7,2.9
6679,3,2026-04-16,雨,14.9,3.7,9.3,8.9,88.4,3.8
6680,4,2026-04-16,雨,15.6,4.7,10.2,12.2,86.3,4.1
6681,1,2026-04-17,晴れ,17.9,6.9,12.4,0.0,48.0,1.3
6682,2,2026-04-17,曇り,18.1,7.2,12.7,0.0,72.5,1.6
6683,3,2026-04-17,曇り,15.8,4.4,10.1,0.0,56.5,4.3
6684,4,2026-04-17,晴れ,16.1,5.0,10.6,0.0,50.2,2.8
6685,1,2026-04-18,雨,17.4,6.4,11.9,16.5,84.0,3.7
6686,2,2026-04-18,雨,17.0,6.2,11.6,15.5,83.8,2.0
6687,3,2026-04-18,雨,11.8,1.0,6.4,0.5,88.2,3.1
6688,4,2026-04-18,雨,14.3,3.5,8.9,64.2,84.6,2.4
6689,1,2026-04-19,晴れ,15.0,4.4,9.7,0.0,49.7,4.3
6690,2,2026-04-19,曇り,16.7,5.9,11.3,0.0,52.9,3.2
6691,3,2026-04-19,晴れ,11.5,0.7,6.1,0.0,47.9,3.2
6692,4,2026-04-19,晴れ,14.2,3.3,8.8,0.0,57.2,1.7
6693,1,2026-04-20,曇り,16.3,5.6,10.9,0.0,72.2,2.6
6694,2,2026-04-20,曇り,17.3,6.5,11.9,0.0,68.4,2.0
6695,3,2026-04-20,晴れ,11.6,0.9,6.2,0.0,49.8,4.5
6696,4,2026-04-20,曇り,14.7,3.9,9.3,0.0,79.0,1.8
6697,1,2026-04-21,晴れ,17.4,6.3,11.8,0.0,52.4,1.1
6698,2,2026-04-21,曇り,17.6,6.6,12.1,0.0,76.4,2.5
6699,3,2026-04-21,晴れ,12.6,1.6,7.1,0.0,49.8,3.9
6700,4,2026-04-21,曇り,13.6,2.8,8.2,0.0,69.1,2.3
6701,1,2026-04-22,晴れ,17.4,6.3,11.8,0.0,48.3,1.0
6702,2,2026-04-22,曇り,15.9,5.3,10.6,0.0,74.7,2.1
6703,3,2026-04-22,曇り,12.2,1.3,6.8,0.0,66.4,4.0
6704,4,2026-04-22,晴れ,13.6,2.8,8.2,0.0,57.1,2.3
6705,1,2026-04-23,雨,18.1,7.6,12.9,65.8,88.3,4.1
6706,2,2026-04-23,雨,21.0,10.1,15.6,9.9,91.6,2.5
6707,3,2026-04-23,雨,15.9,5.0,10.4,10.4,82.3,3.6
6708,4,2026-04-23,雨,14.6,4.4,9.5,0.5,85.8,3.7
6709,1,2026-04-24,雨,19.0,8.2,13.6,18.9,68.6,3.0
6710,2,2026-04-24,雨,19.9,9.1,14.5,0.5,78.0,3.5
6711,3,2026-04-24,雨,13.0,2.5,7.8,3.9,87.2,4.5
6712,4,2026-04-24,雨,17.6,6.7,12.2,9.2,80.7,5.6
6713,1,2026-04-25,晴れ,20.8,10.0,15.4,0.0,65.3,3.4
6714,2,2026-04-25,曇り,20.4,9.8,15.1,0.0,71.4,1.5
6715,3,2026-04-25,曇り,16.6,5.7,11.2,0.0,71.0,2.2
6716,4,2026-04-25,曇り,15.7,5.4,10.6,0.0,65.3,3.5
6717,1,2026-04-26,曇り,21.1,10.7,15.9,0.0,67.8,2.4
6718,2,2026-04-26,晴れ,23.0,12.3,17.6,0.0,54.2,1.8
6719,3,2026-04-26,曇り,19.2,8.3,13.8,0.0,69.4,1.6
6720,4,2026-04-26,曇り,20.0,9.4,14.7,0.0,73.0,2.3
6721,1,2026-04-27,雨,23.4,12.6,18.0,10.9,90.7,4.0
6722,2,2026-04-27,雨,23.6,12.9,18.2,36.5,78.3,2.8
6723,3,2026-04-27,雨,16.6,6.3,11.5,8.7,87.7,4.7
6724,4,2026-04-27,雨,20.7,10.0,15.3,6.3,81.3,2.7
6725,1,2026-04-28,雨,21.3,10.8,16.1,0.5,84.1,4.4
6726,2,2026-04-28,雨,22.7,12.0,17.4,10.6,94.4,2.1
6727,3,2026-04-28,雨,16.0,5.6,10.8,1.8,81.2,3.1
6728,4,2026-04-28,雨,21.4,10.4,15.9,7.8,82.1,3.0
6729,1,2026-04-29,曇り,21.1,10.8,16.0,0.0,67.6,2.7
6730,2,2026-04-29,曇り,22.7,12.2,17.4,0.0,60.6,2.8
6731,3,2026-04-29,曇り,18.3,7.6,12.9,0.0,63.4,2.8
6732,4,2026-04-29,曇り,20.8,10.1,15.4,0.0,66.4,2.2
6733,1,2026-04-30,晴れ,21.0,10.6,15.8,0.0,64.1,2.3
6734,2,2026-04-30,曇り,21.4,11.1,16.2,0.0,63.8,2.9
6735,3,2026-04-30,晴れ,15.4,5.3,10.3,0.0,45.9,1.9
6736,4,2026-04-30,晴れ,19.1,8.7,13.9,0.0,49.0,1.2
6737,1,2026-05-01,雨,20.5,10.0,15.2,0.5,80.1,4.9
6738,2,2026-05-01,雨,21.0,10.6,15.8,6.4,87.3,3.8
6739,3,2026-05-01,雨,15.6,5.2,10.4,20.5,76.0,2.8
6740,4,2026-05-01,雨,19.5,8.7,14.1,5.3,80.4,2.9
6741,1,2026-05-02,曇り,21.2,10.7,15.9,0.0,71.5,2.5
6742,2,2026-05-02,曇り,20.7,10.4,15.6,0.0,72.0,1.8
6743,3,2026-05-02,晴れ,16.4,5.9,11.1,0.0,58.7,3.7
6744,4,2026-05-02,晴れ,19.1,8.6,13.9,0.0,57.4,1.3
6745,1,2026-05-03,晴れ,22.1,11.4,16.8,0.0,57.9,3.3
6746,2,2026-05-03,曇り,20.0,9.9,14.9,0.0,69.1,3.1
6747,3,2026-05-03,曇り,15.1,5.0,10.1,0.0,64.8,0.5
6748,4,2026-05-03,晴れ,19.8,9.2,14.5,0.0,53.7,3.6
6749,1,2026-05-04,雨,22.0,11.7,16.9,4.6,87.1,4.1
6750,2,2026-05-04,雨,23.7,13.2,18.4,14.4,90.4,2.6
6751,3,2026-05-04,雨,16.8,6.6,11.7,7.4,85.0,3.4
6752,4,2026-05-04,雨,20.9,10.4,15.6,11.6,75.9,3.4
6753,1,2026-05-05,曇り,24.1,13.8,19.0,0.0,66.4,3.7
6754,2,2026-05-05,晴れ,25.6,15.1,20.4,0.0,55.8,1.9
6755,3,2026-05-05,曇り,20.4,9.9,15.1,0.0,68.5,0.5
6756,4,2026-05-05,晴れ,23.0,12.4,17.7,0.0,60.0,2.0
6757,1,2026-05-06,晴れ,20.3,10.5,15.4,0.0,63.6,3.3
6758,2,2026-05-06,晴れ,23.8,13.3,18.6,0.0,58.5,0.7
6759,3,2026-05-06,曇り,18.2,7.9,13.1,0.0,68.6,2.4
6760,4,2026-05-06,晴れ,20.3,10.0,15.2,0.0,60.6,3.3
6761,1,2026-05-07,晴れ,21.3,11.2,16.2,0.0,54.0,0.7
6762,2,2026-05-07,晴れ,21.9,11.8,16.9,0.0,47.4,3.0
6763,3,2026-05-07,曇り,17.6,7.3,12.5,0.0,58.8,1.0
6764,4,2026-05-07,曇り,19.4,9.2,14.3,0.0,71.7,0.8
6765,1,2026-05-08,曇り,20.7,10.7,15.7,0.0,69.4,3.8
6766,2,2026-05-08,晴れ,22.0,11.9,16.9,0.0,49.9,0.6
6767,3,2026-05-08,晴れ,16.4,6.3,11.3,0.0,61.0,0.8
6768,4,2026-05-08,晴れ,19.6,9.4,14.5,0.0,57.6,3.3
6769,1,2026-05-09,曇り,19.7,9.7,14.7,0.0,65.1,3.4
6770,2,2026-05-09,晴れ,23.1,12.5,17.8,0.0,58.2,1.9
6771,3,2026-05-09,晴れ,15.2,5.2,10.2,0.0,45.2,3.2
6772,4,2026-05-09,晴れ,16.2,6.4,11.3,0.0,47.7,2.4
6773,1,2026-05-10,曇り,22.1,11.9,17.0,0.0,62.6,2.5
6774,2,2026-05-10,曇り,20.5,10.7,15.6,0.0,68.0,1.9
6775,3,2026-05-10,曇り,16.4,6.4,11.4,0.0,66.2,1.7
6776,4,2026-05-10,曇り,18.6,8.7,13.7,0.0,68.6,2.4
6777,1,2026-05-11,曇り,21.4,11.6,16.5,0.0,67.4,1.8
6778,2,2026-05-11,曇り,24.0,13.8,18.9,0.0,78.4,2.6
6779,3,2026-05-11,曇り,17.8,7.8,12.8,0.0,76.5,2.1
6780,4,2026-05-11,晴れ,20.6,10.5,15.6,0.0,55.7,0.6
6781,1,2026-05-12,雨,20.9,11.2,16.0,48.1,92.4,3.0
6782,2,2026-05-12,雨,25.2,14.8,20.0,53.2,77.1,4.4
6783,3,2026-05-12,雨,17.6,7.7,12.7,12.7,79.4,2.4
6784,4,2026-05-12,雨,22.6,12.1,17.4,4.9,80.6,2.7
6785,1,2026-05-13,雨,24.8,14.7,19.8,5.7,89.6,2.3
6786,2,2026-05-13,雨,26.2,15.9,21.1,22.2,81.7,3.3
6787,3,2026-05-13,雨,18.6,8.8,13.7,8.2,81.0,2.6
6788,4,2026-05-13,雨,22.4,12.3,17.4,10.4,76.2,3.8
6789,1,2026-05-14,雨,22.3,12.2,17.2,43.8,88.5,4.4
6790,2,2026-05-14,雨,22.9,12.8,17.9,27.7,86.8,2.7
6791,3,2026-05-14,雨,17.5,7.4,12.4,6.8,89.0,3.7
6792,4,2026-05-14,雨,19.3,9.3,14.3,0.6,85.6,3.0
6793,1,2026-05-15,晴れ,22.5,12.7,17.6,0.0,51.9,2.5
6794,2,2026-05-15,曇り,25.3,15.0,20.1,0.0,61.3,2.3
6795,3,2026-05-15,晴れ,18.2,8.3,13.2,0.0,65.9,3.2
6796,4,2026-05-15,曇り,22.4,12.1,17.2,0.0,60.9,1.7
6797,1,2026-05-16,曇り,23.0,13.2,18.1,0.0,65.4,1.7
6798,2,2026-05-16,晴れ,24.9,14.8,19.9,0.0,57.2,1.7
6799,3,2026-05-16,曇り,19.5,9.5,14.5,0.0,65.4,2.8
6800,4,2026-05-16,曇り,18.7,9.3,14.0,0.0,62.0,3.0
6801,1,2026-05-17,晴れ,25.2,15.0,20.1,0.0,55.8,3.0
6802,2,2026-05-17,曇り,24.8,14.8,19.8,0.0,69.6,3.2
6803,3,2026-05-17,晴れ,22.3,11.8,17.1,0.0,62.2,1.1
6804,4,2026-05-17,晴れ,21.8,11.9,16.9,0.0,46.6,0.8
6805,1,2026-05-18,雨,21.5,11.8,16.6,16.5,86.0,4.2
6806,2,2026-05-18,雨,23.7,13.6,18.6,7.4,80.3,3.1
6807,3,2026-05-18,雨,16.1,6.5,11.3,15.5,68.4,4.5
6808,4,2026-05-18,雨,21.1,11.0,16.1,10.0,84.4,3.4
6809,1,2026-05-19,曇り,23.9,13.7,18.8,0.0,64.2,3.1
6810,2,2026-05-19,晴れ,22.3,12.5,17.4,0.0,60.6,3.1
6811,3,2026-05-19,晴れ,17.2,7.5,12.3,0.0,56.4,2.1
6812,4,2026-05-19,晴れ,20.0,10.1,15.1,0.0,47.6,2.3
6813,1,2026-05-20,雨,22.5,12.5,17.5,3.9,86.2,3.8
6814,2,2026-05-20,雨,22.3,12.4,17.4,2.1,69.6,4.6
6815,3,2026-05-20,雨,16.0,6.4,11.2,4.2,80.0,2.8
6816,4,2026-05-20,雨,19.8,9.9,14.9,13.8,83.8,2.8
6817,1,2026-05-21,曇り,18.5,9.2,13.8,0.0,65.0,0.2
6818,2,2026-05-21,曇り,22.1,12.2,17.1,0.0,62.2,2.1
6819,3,2026-05-21,曇り,17.0,7.1,12.1,0.0,64.9,4.7
6820,4,2026-05-21,曇り,19.7,9.7,14.7,0.0,71.7,2.6
6821,1,2026-05-22,雨,20.1,10.5,15.3,4.4,88.0,3.7
6822,2,2026-05-22,雨,21.9,12.0,16.9,10.0,83.2,4.3
6823,3,2026-05-22,雨,17.9,7.8,12.8,46.3,95.2,4.0
6824,4,2026-05-22,雨,17.6,8.1,12.9,50.3,85.3,4.9
6825,1,2026-05-23,晴れ,22.5,12.8,17.6,0.0,55.6,3.0
6826,2,2026-05-23,曇り,23.6,13.9,18.8,0.0,65.3,2.5
6827,3,2026-05-23,晴れ,19.7,9.7,14.7,0.0,61.9,2.9
6828,4,2026-05-23,曇り,20.3,10.6,15.4,0.0,69.5,0.2
6829,1,2026-05-24,晴れ,20.1,10.6,15.4,0.0,59.8,3.0
6830,2,2026-05-24,晴れ,20.2,10.8,15.5,0.0,61.2,1.9
6831,3,2026-05-24,晴れ,15.7,6.1,10.9,0.0,59.4,3.0
6832,4,2026-05-24,曇り,18.9,9.2,14.0,0.0,59.3,2.3
6833,1,2026-05-25,雨,19.9,10.2,15.0,8.8,94.5,2.8
6834,2,2026-05-25,雨,18.1,8.9,13.5,2.9,83.7,3.1
6835,3,2026-05-25,雨,14.3,4.8,9.6,9.5,80.4,4.2
6836,4,2026-05-25,雨,17.3,7.6,12.4,69.5,70.8,4.9
6837,1,2026-05-26,曇り,20.5,10.9,15.7,0.0,64.5,2.3
6838,2,2026-05-26,曇り,20.6,11.2,15.9,0.0,68.1,2.3
6839,3,2026-05-26,晴れ,16.3,6.7,11.5,0.0,57.0,3.1
6840,4,2026-05-26,曇り,19.4,9.7,14.5,0.0,76.8,2.1
6841,1,2026-05-27,曇り,21.2,12.1,16.6,0.0,67.2,2.4
6842,2,2026-05-27,曇り,23.0,13.7,18.4,0.0,63.6,2.7
6843,3,2026-05-27,曇り,18.5,9.0,13.8,0.0,72.9,3.6
6844,4,2026-05-27,晴れ,20.9,11.4,16.1,0.0,51.8,2.1
6845,1,2026-05-28,晴れ,20.2,11.0,15.6,0.0,54.2,1.7
6846,2,2026-05-28,曇り,20.4,11.3,15.8,0.0,68.9,1.9
6847,3,2026-05-28,晴れ,15.4,6.2,10.8,0.0,47.8,1.7
6848,4,2026-05-28,曇り,19.1,9.6,14.4,0.0,59.9,2.8
6849,1,2026-05-29,曇り,21.1,11.9,16.5,0.0,69.5,2.4
6850,2,2026-05-29,曇り,21.9,12.7,17.3,0.0,64.4,0.9
6851,3,2026-05-29,晴れ,16.5,7.4,11.9,0.0,63.7,2.4
6852,4,2026-05-29,曇り,19.3,10.1,14.7,0.0,66.5,0.2
6853,1,2026-05-30,雨,22.7,13.7,18.2,6.7,81.0,4.2
6854,2,2026-05-30,雨,23.9,14.8,19.4,9.8,79.3,2.8
6855,3,2026-05-30,雨,17.9,9.0,13.4,56.5,75.5,2.6
6856,4,2026-05-30,雨,20.2,11.3,15.8,0.7,91.2,3.7
6857,1,2026-05-31,曇り,21.9,13.2,17.5,0.0,67.0,1.8
6858,2,2026-05-31,曇り,23.1,14.3,18.7,0.0,68.5,4.4
6859,3,2026-05-31,曇り,17.6,8.8,13.2,0.0,62.5,0.9
6860,4,2026-05-31,晴れ,20.8,11.9,16.4,0.0,51.6,2.2
6861,1,2026-06-01,曇り,25.6,16.6,21.1,0.0,70.0,3.0
6862,2,2026-06-01,曇り,25.2,16.4,20.8,0.0,75.0,2.2
6863,3,2026-06-01,晴れ,17.8,9.4,13.6,0.0,71.0,2.0
6864,4,2026-06-01,晴れ,22.9,14.0,18.4,0.0,65.6,2.4
6865,1,2026-06-02,曇り,25.6,16.7,21.1,0.0,80.2,3.6
6866,2,2026-06-02,曇り,26.2,17.3,21.8,0.0,88.8,1.0
6867,3,2026-06-02,曇り,20.1,11.4,15.8,0.0,82.1,2.2
6868,4,2026-06-02,曇り,22.9,14.1,18.5,0.0,80.1,2.5
6869,1,2026-06-03,曇り,24.4,16.2,20.3,0.0,80.1,1.1
6870,2,2026-06-03,曇り,28.1,19.3,23.7,0.0,89.2,1.1
6871,3,2026-06-03,晴れ,22.6,13.9,18.2,0.0,58.9,1.7
6872,4,2026-06-03,曇り,24.3,15.7,20.0,0.0,88.0,3.9
6873,1,2026-06-04,晴れ,26.5,18.1,22.3,0.0,51.2,0.6
6874,2,2026-06-04,晴れ,28.9,20.1,24.5,0.0,62.9,3.4
6875,3,2026-06-04,晴れ,21.5,13.2,17.4,0.0,64.6,3.2
6876,4,2026-06-04,曇り,24.5,16.1,20.3,0.0,74.5,1.2
6877,1,2026-06-05,曇り,27.8,19.0,23.4,0.0,86.3,1.4
6878,2,2026-06-05,晴れ,26.0,17.7,21.9,0.0,59.4,1.6
6879,3,2026-06-05,晴れ,21.6,13.2,17.4,0.0,68.6,3.5
6880,4,2026-06-05,曇り,25.0,16.3,20.6,0.0,89.2,0.9
6881,1,2026-06-06,曇り,27.1,19.1,23.1,0.0,69.6,3.2
6882,2,2026-06-06,曇り,29.7,21.3,25.5,0.0,73.5,2.5
6883,3,2026-06-06,曇り,24.6,16.2,20.4,0.0,85.0,2.4
6884,4,2026-06-06,曇り,27.0,18.6,22.8,0.0,72.1,2.6
6885,1,2026-06-07,曇り,28.5,20.3,24.4,0.0,68.3,2.0
6886,2,2026-06-07,曇り,30.6,22.1,26.4,0.0,88.6,2.8
6887,3,2026-06-07,曇り,24.3,16.1,20.2,0.0,77.1,2.9
6888,4,2026-06-07,曇り,27.8,19.3,23.6,0.0,83.8,1.3
6889,1,2026-06-08,雨,28.5,20.2,24.4,2.2,96.0,3.0
6890,2,2026-06-08,雷雨,27.7,19.7,23.7,41.6,99.0,3.0
6891,3,2026-06-08,雨,22.8,14.8,18.8,15.5,99.0,4.4
6892,4,2026-06-08,雨,24.8,16.8,20.8,11.6,90.3,2.9
6893,1,2026-06-09,雨,26.2,18.1,22.1,0.5,99.0,2.8
6894,2,2026-06-09,雷雨,27.6,19.4,23.5,46.5,99.0,2.8
6895,3,2026-06-09,雨,22.9,14.6,18.8,9.3,92.0,4.2
6896,4,2026-06-09,雷雨,24.9,16.7,20.8,10.3,96.5,5.7
6897,1,2026-06-10,曇り,27.0,18.9,22.9,0.0,67.4,1.0
6898,2,2026-06-10,曇り,29.1,20.7,24.9,0.0,77.9,1.7
6899,3,2026-06-10,晴れ,23.4,15.2,19.3,0.0,67.9,1.4
6900,4,2026-06-10,晴れ,22.2,14.6,18.4,0.0,59.7,1.9
6901,1,2026-06-11,晴れ,27.7,20.1,23.9,0.0,65.1,2.7
6902,2,2026-06-11,晴れ,30.7,22.6,26.6,0.0,62.5,3.3
6903,3,2026-06-11,曇り,25.6,17.5,21.6,0.0,82.8,3.1
6904,4,2026-06-11,晴れ,26.1,18.3,22.2,0.0,63.6,3.6
